phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,domain,path_len,query_len,url_len,scheme,host
9125124,https://allegrolokalnie.93-katlegorie-ogrodove-93x6yu.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9125124,2025-06-11T16:28:54+00:00,yes,2025-06-11T16:32:25+00:00,yes,Allegro,93-katlegorie-ogrodove-93x6yu.xyz,1,0,58,https,allegrolokalnie.93-katlegorie-ogrodove-93x6yu.xyz
9125122,https://token-alchemy.com/distribution/connect.php,http://www.phishtank.com/phish_detail.php?phish_id=9125122,2025-06-11T16:23:02+00:00,yes,2025-06-11T16:32:25+00:00,yes,Other,token-alchemy.com,25,0,50,https,token-alchemy.com
9125112,https://allegrolokalnie.pz-393257.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9125112,2025-06-11T16:18:48+00:00,yes,2025-06-11T16:22:19+00:00,yes,Allegro,pz-393257.xyz,1,0,38,https,allegrolokalnie.pz-393257.xyz
9125108,https://prio-dispatchs.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125108,2025-06-11T16:13:08+00:00,yes,2025-06-11T16:22:19+00:00,yes,Other,prio-dispatchs.com,1,0,27,https,prio-dispatchs.com
9125107,https://prio-dispatchs.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9125107,2025-06-11T16:13:00+00:00,yes,2025-06-11T16:22:19+00:00,yes,Other,prio-dispatchs.com,7,0,33,https,prio-dispatchs.com
9125103,https://allegrolokalnie.pz-6325867.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9125103,2025-06-11T16:10:18+00:00,yes,2025-06-11T16:22:19+00:00,yes,Allegro,pz-6325867.xyz,1,0,39,https,allegrolokalnie.pz-6325867.xyz
9125101,https://form.jotform.com/251613788329062,http://www.phishtank.com/phish_detail.php?phish_id=9125101,2025-06-11T16:08:14+00:00,yes,2025-06-11T16:22:19+00:00,yes,Other,jotform.com,16,0,40,https,form.jotform.com
9125096,https://iniciar-bnmovil1.zya.me,http://www.phishtank.com/phish_detail.php?phish_id=9125096,2025-06-11T16:03:10+00:00,yes,2025-06-11T16:12:42+00:00,yes,Other,zya.me,0,0,31,https,iniciar-bnmovil1.zya.me
9125092,https://mrl.prio-dispatchs.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125092,2025-06-11T16:00:58+00:00,yes,2025-06-11T16:03:06+00:00,yes,Other,prio-dispatchs.com,1,0,31,https,mrl.prio-dispatchs.com
9125091,https://mrl.prio-dispatchs.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9125091,2025-06-11T16:00:50+00:00,yes,2025-06-11T16:03:06+00:00,yes,Other,prio-dispatchs.com,7,0,37,https,mrl.prio-dispatchs.com
9125082,https://allegrolokalnie.pz-5325867.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9125082,2025-06-11T15:51:45+00:00,yes,2025-06-11T16:03:06+00:00,yes,Allegro,pz-5325867.xyz,1,0,39,https,allegrolokalnie.pz-5325867.xyz
9125056,https://allegrolokalnie.20-sd-53845.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9125056,2025-06-11T15:37:57+00:00,yes,2025-06-11T15:42:01+00:00,yes,Allegro,20-sd-53845.xyz,1,0,40,https,allegrolokalnie.20-sd-53845.xyz
9125053,https://irsidmehub.com/signin/,http://www.phishtank.com/phish_detail.php?phish_id=9125053,2025-06-11T15:34:17+00:00,yes,2025-06-11T18:32:35+00:00,yes,Internal Revenue Service,irsidmehub.com,8,0,30,https,irsidmehub.com
9125050,https://allegrolokalnie.pz-1058275.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9125050,2025-06-11T15:30:34+00:00,yes,2025-06-11T15:42:01+00:00,yes,Allegro,pz-1058275.xyz,1,0,39,https,allegrolokalnie.pz-1058275.xyz
9125047,https://tophealthinsurance.de/css/flo/&/app/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9125047,2025-06-11T15:30:11+00:00,yes,2025-06-11T15:42:01+00:00,yes,Other,tophealthinsurance.de,24,0,53,https,tophealthinsurance.de
9125046,https://t.co/WBBC5PVF6k,http://www.phishtank.com/phish_detail.php?phish_id=9125046,2025-06-11T15:30:10+00:00,yes,2025-06-11T15:42:01+00:00,yes,Other,t.co,11,0,23,https,t.co
9125042,https://checkout.shopify.com/gift_cards/92543549824/aaa56dd18a1b81c7b6a364a03eb9a4a9,http://www.phishtank.com/phish_detail.php?phish_id=9125042,2025-06-11T15:30:04+00:00,yes,2025-06-11T15:32:39+00:00,yes,Other,shopify.com,56,0,84,https,checkout.shopify.com
9125041,https://allegrolokalnie.pz-163767.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9125041,2025-06-11T15:29:43+00:00,yes,2025-06-11T15:32:39+00:00,yes,Allegro,pz-163767.xyz,1,0,38,https,allegrolokalnie.pz-163767.xyz
9125039,https://allegrolokalnie.pz-4058275.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9125039,2025-06-11T15:28:20+00:00,yes,2025-06-11T15:32:39+00:00,yes,Allegro,pz-4058275.xyz,1,0,39,https,allegrolokalnie.pz-4058275.xyz
9125036,https://kentavis11214.wixsite.com/my-site-1,http://www.phishtank.com/phish_detail.php?phish_id=9125036,2025-06-11T15:24:12+00:00,yes,2025-06-11T15:32:39+00:00,yes,Other,wixsite.com,10,0,43,https,kentavis11214.wixsite.com
9125035,https://blinq.me/cmbr689p5021rs60lwosupcvv?bs=db,http://www.phishtank.com/phish_detail.php?phish_id=9125035,2025-06-11T15:23:54+00:00,yes,2025-06-11T15:32:39+00:00,yes,Other,blinq.me,26,5,48,https,blinq.me
9125031,http://harwaardkey.com,http://www.phishtank.com/phish_detail.php?phish_id=9125031,2025-06-11T15:21:58+00:00,yes,2025-06-11T15:32:39+00:00,yes,Other,harwaardkey.com,0,0,22,http,harwaardkey.com
9125023,http://chk.me/hRYCQLZ,http://www.phishtank.com/phish_detail.php?phish_id=9125023,2025-06-11T15:14:12+00:00,yes,2025-06-11T15:22:27+00:00,yes,Other,chk.me,8,0,21,http,chk.me
9125021,https://mr.prio-dispatchs.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9125021,2025-06-11T15:12:34+00:00,yes,2025-06-11T15:22:27+00:00,yes,Other,prio-dispatchs.com,7,0,36,https,mr.prio-dispatchs.com
9125013,https://mr.dispatch-prio.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125013,2025-06-11T14:56:33+00:00,yes,2025-06-11T15:02:56+00:00,yes,Other,dispatch-prio.com,1,0,29,https,mr.dispatch-prio.com
9125012,https://mr.dispatch-prio.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9125012,2025-06-11T14:56:13+00:00,yes,2025-06-11T15:02:56+00:00,yes,Other,dispatch-prio.com,7,0,35,https,mr.dispatch-prio.com
9125009,https://manualcorrect.site/sistema-stp/?gad_source=1&amp;gad_campaignid=22656913131&amp;gclid=Cj0KCQjw0qTCBhCmARIsAAj8C4YRCDRDwN8oY9UCJI3rDQ8vfel6WfFioF39RGGm8aOcmsiANWqanOYaAq-QEALw_wcB,http://www.phishtank.com/phish_detail.php?phish_id=9125009,2025-06-11T14:47:35+00:00,yes,2025-06-11T14:51:55+00:00,yes,Other,manualcorrect.site,13,146,186,https,manualcorrect.site
9124995,http://allegro.pl-oferta988235.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9124995,2025-06-11T14:29:09+00:00,yes,2025-06-11T14:32:30+00:00,yes,Allegro,pl-oferta988235.cfd,0,0,34,http,allegro.pl-oferta988235.cfd
9124994,https://dispatch-prio.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124994,2025-06-11T14:28:51+00:00,yes,2025-06-11T14:32:30+00:00,yes,Other,dispatch-prio.com,1,0,26,https,dispatch-prio.com
9124993,https://dispatch-prio.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9124993,2025-06-11T14:28:31+00:00,yes,2025-06-11T14:32:30+00:00,yes,Other,dispatch-prio.com,7,0,32,https,dispatch-prio.com
9124988,http://allegro.pl-oferta9663927.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9124988,2025-06-11T14:25:32+00:00,yes,2025-06-11T14:32:30+00:00,yes,Allegro,pl-oferta9663927.cfd,0,0,35,http,allegro.pl-oferta9663927.cfd
9124987,https://allegrolokalnie.pl-oferta5808451.icu,http://www.phishtank.com/phish_detail.php?phish_id=9124987,2025-06-11T14:25:26+00:00,yes,2025-06-11T14:32:30+00:00,yes,Allegro,pl-oferta5808451.icu,0,0,44,https,allegrolokalnie.pl-oferta5808451.icu
9124984,https://allegrolokalnie.pl-oferta9663927.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9124984,2025-06-11T14:25:17+00:00,yes,2025-06-11T14:32:30+00:00,yes,Allegro,pl-oferta9663927.cfd,0,0,44,https,allegrolokalnie.pl-oferta9663927.cfd
9124983,http://allegro.pl-oferta5808451.icu,http://www.phishtank.com/phish_detail.php?phish_id=9124983,2025-06-11T14:25:15+00:00,yes,2025-06-11T14:32:30+00:00,yes,Allegro,pl-oferta5808451.icu,0,0,35,http,allegro.pl-oferta5808451.icu
9124980,https://allegrolokalnie.pl-oferta988235.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9124980,2025-06-11T14:25:07+00:00,yes,2025-06-11T14:32:30+00:00,yes,Allegro,pl-oferta988235.cfd,0,0,43,https,allegrolokalnie.pl-oferta988235.cfd
9124976,http://mailsecuredhub.com,http://www.phishtank.com/phish_detail.php?phish_id=9124976,2025-06-11T14:22:56+00:00,yes,2025-06-11T14:32:30+00:00,yes,Other,mailsecuredhub.com,0,0,25,http,mailsecuredhub.com
9124974,https://allegrolokalnie.pl-oferta17627217.cfd/,http://www.phishtank.com/phish_detail.php?phish_id=9124974,2025-06-11T14:13:23+00:00,yes,2025-06-11T15:02:56+00:00,yes,Allegro,pl-oferta17627217.cfd,1,0,46,https,allegrolokalnie.pl-oferta17627217.cfd
9124973,https://docs.google.com/presentation/d/e/2PACX-1vRjoibJ0ZgZPf3B7Q6pXBZIz3ubvIrv1bTka3lhAHOb5cxSHmPBj34_B47tNiFVz-f6PT_D_NZOZXEF/pub,http://www.phishtank.com/phish_detail.php?phish_id=9124973,2025-06-11T14:11:02+00:00,yes,2025-06-11T14:22:17+00:00,yes,Other,google.com,108,0,131,https,docs.google.com
9124968,https://ipfs.io/ipfs/bafkreibeenbeddppotmyzacd6sca72z2aaq4daftsenzvsfi7kzlpjcqa4,http://www.phishtank.com/phish_detail.php?phish_id=9124968,2025-06-11T13:55:23+00:00,yes,2025-06-11T14:03:16+00:00,yes,Other,ipfs.io,65,0,80,https,ipfs.io
9124963,https://bci-cl-corporativo-banco-en-linea-pymes.creditoscl.sbs/corporativo/Personas_Bci_Corporativo.html,http://www.phishtank.com/phish_detail.php?phish_id=9124963,2025-06-11T13:53:43+00:00,yes,2025-06-11T14:03:16+00:00,yes,Other,creditoscl.sbs,42,0,104,https,bci-cl-corporativo-banco-en-linea-pymes.creditoscl.sbs
9124953,https://reagan-mail-109016.weeblysite.com,http://www.phishtank.com/phish_detail.php?phish_id=9124953,2025-06-11T13:44:26+00:00,yes,2025-06-11T13:51:57+00:00,yes,Other,weeblysite.com,0,0,41,https,reagan-mail-109016.weeblysite.com
9124934,https://pay.pagarsegura.com/checkout/c5602bbd-6e07-4dd7-b34e-f332e3852ca9,http://www.phishtank.com/phish_detail.php?phish_id=9124934,2025-06-11T13:38:01+00:00,yes,2025-06-11T13:41:54+00:00,yes,Other,pagarsegura.com,46,0,73,https,pay.pagarsegura.com
9124922,https://t.ly/Zg0GF?submitted-id=YEMOXXFXG4JQWQ6UHYKH,http://www.phishtank.com/phish_detail.php?phish_id=9124922,2025-06-11T13:32:32+00:00,yes,2025-06-11T13:41:54+00:00,yes,Internal Revenue Service,t.ly,6,33,52,https,t.ly
9124917,https://check-reception-paquet.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124917,2025-06-11T13:29:38+00:00,yes,2025-06-11T13:32:16+00:00,yes,Other,check-reception-paquet.com,1,0,35,https,check-reception-paquet.com
9124915,https://check-reception-paquet.com/pages/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9124915,2025-06-11T13:29:27+00:00,yes,2025-06-11T13:32:16+00:00,yes,Other,check-reception-paquet.com,16,0,50,https,check-reception-paquet.com
9124910,https://verifyidmetaxportal.com/verify/,http://www.phishtank.com/phish_detail.php?phish_id=9124910,2025-06-11T13:22:09+00:00,yes,2025-06-11T18:32:35+00:00,yes,Internal Revenue Service,verifyidmetaxportal.com,8,0,39,https,verifyidmetaxportal.com
9124906,https://ecoretreat.sbs/,http://www.phishtank.com/phish_detail.php?phish_id=9124906,2025-06-11T13:15:50+00:00,yes,2025-06-11T13:22:41+00:00,yes,Other,ecoretreat.sbs,1,0,23,https,ecoretreat.sbs
9124900,https://1m2kd.trk.elasticemail.com/tracking/click?d=mwFHECaQB-9PnMjkwkyfuBKZkQ0OPZx7viQ-Ef0EzUyz8LhIUUgtwR_e5mvh97gSrAK5T0bbdWmKNEO0n4yylJ5gUXcLtLvTmVeVFNnDT_ldm7j9F7543ZHOaSnLUz8QQfW7PwtPwQjB6dHSJ_ZShUfFmNHATqjf00ue9gXKJyllXzxKBbkSJUEWDdQd21pY2w2#redacted@abuse.ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=9124900,2025-06-11T13:00:49+00:00,yes,2025-06-11T13:12:24+00:00,yes,Other,elasticemail.com,15,197,272,https,1m2kd.trk.elasticemail.com
9124884,https://infermiervenaisenaide.net/,http://www.phishtank.com/phish_detail.php?phish_id=9124884,2025-06-11T12:57:41+00:00,yes,2025-06-11T13:03:09+00:00,yes,Other,infermiervenaisenaide.net,1,0,34,https,infermiervenaisenaide.net
9124883,https://infermiervenaisenaide.net/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9124883,2025-06-11T12:57:33+00:00,yes,2025-06-11T13:03:09+00:00,yes,Other,infermiervenaisenaide.net,10,0,43,https,infermiervenaisenaide.net
9124879,https://www.mondialrelayy-locker.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124879,2025-06-11T12:50:48+00:00,yes,2025-06-11T13:03:09+00:00,yes,Other,mondialrelayy-locker.com,1,0,37,https,www.mondialrelayy-locker.com
9124878,https://www.mondialrelayy-locker.com/public/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9124878,2025-06-11T12:50:35+00:00,yes,2025-06-11T13:03:09+00:00,yes,Other,mondialrelayy-locker.com,17,0,53,https,www.mondialrelayy-locker.com
9124873,https://relearninglove.net/#GyS9OpRd=pnz5utn,http://www.phishtank.com/phish_detail.php?phish_id=9124873,2025-06-11T12:44:13+00:00,yes,2025-06-11T12:52:14+00:00,yes,Other,relearninglove.net,1,0,44,https,relearninglove.net
9124870,https://docs.google.com/presentation/d/e/2PACX-1vSI8ynHK9PdeW_OpG2eNv5KxTORSEN78kwA5iqw4f4Y9pCK8LEDXudFYGTnd-_XmYlftKxldIU2H99q/pub,http://www.phishtank.com/phish_detail.php?phish_id=9124870,2025-06-11T12:31:14+00:00,yes,2025-06-11T12:41:49+00:00,yes,Other,google.com,108,0,131,https,docs.google.com
9124861,https://8621.info,http://www.phishtank.com/phish_detail.php?phish_id=9124861,2025-06-11T12:00:46+00:00,yes,2025-06-11T18:32:35+00:00,yes,Internal Revenue Service,8621.info,0,0,17,https,8621.info
9124860,https://godarkpraktikoltd.com/docu-ment/,http://www.phishtank.com/phish_detail.php?phish_id=9124860,2025-06-11T11:58:17+00:00,yes,2025-06-11T18:32:35+00:00,yes,Internal Revenue Service,godarkpraktikoltd.com,11,0,40,https,godarkpraktikoltd.com
9124859,http://allegrolokalnie.pl-oferta7448922.icu,http://www.phishtank.com/phish_detail.php?phish_id=9124859,2025-06-11T11:58:06+00:00,yes,2025-06-11T12:02:46+00:00,yes,Allegro,pl-oferta7448922.icu,0,0,43,http,allegrolokalnie.pl-oferta7448922.icu
9124858,http://allegro.pl-oferta7448922.icu,http://www.phishtank.com/phish_detail.php?phish_id=9124858,2025-06-11T11:57:55+00:00,yes,2025-06-11T12:02:46+00:00,yes,Allegro,pl-oferta7448922.icu,0,0,35,http,allegro.pl-oferta7448922.icu
9124855,https://dexkit.top/syncwalletnew/,http://www.phishtank.com/phish_detail.php?phish_id=9124855,2025-06-11T11:52:17+00:00,yes,2025-06-11T12:02:46+00:00,yes,Other,dexkit.top,15,0,33,https,dexkit.top
9124845,http://interface-dfs.pages.dev,http://www.phishtank.com/phish_detail.php?phish_id=9124845,2025-06-11T11:32:14+00:00,yes,2025-06-11T11:42:05+00:00,yes,Other,pages.dev,0,0,30,http,interface-dfs.pages.dev
9124846,https://interface-dfs.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9124846,2025-06-11T11:32:14+00:00,yes,2025-06-11T11:42:05+00:00,yes,Other,pages.dev,1,0,32,https,interface-dfs.pages.dev
9124843,https://transfert-commande.info,http://www.phishtank.com/phish_detail.php?phish_id=9124843,2025-06-11T11:24:22+00:00,yes,2025-06-11T11:32:20+00:00,yes,Other,transfert-commande.info,0,0,31,https,transfert-commande.info
9124842,https://transfert-commande.info/pages/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9124842,2025-06-11T11:24:06+00:00,yes,2025-06-11T11:32:20+00:00,yes,Other,transfert-commande.info,16,0,47,https,transfert-commande.info
9124836,https://event-satoshilabs.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124836,2025-06-11T11:23:50+00:00,yes,2025-06-11T11:32:20+00:00,yes,Other,event-satoshilabs.com,1,0,30,https,event-satoshilabs.com
9124838,http://t.co/8yZwXQ121C,http://www.phishtank.com/phish_detail.php?phish_id=9124838,2025-06-11T11:23:50+00:00,yes,2025-06-11T11:32:20+00:00,yes,Other,t.co,11,0,22,http,t.co
9124839,https://l-satoshilabs.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124839,2025-06-11T11:23:50+00:00,yes,2025-06-11T11:32:20+00:00,yes,Other,l-satoshilabs.com,1,0,26,https,l-satoshilabs.com
9124835,https://i79o.glitch.me/Vg4Fmz.html?e=tips@fbi.gov,http://www.phishtank.com/phish_detail.php?phish_id=9124835,2025-06-11T11:21:50+00:00,yes,2025-06-11T11:32:20+00:00,yes,Other,glitch.me,12,14,49,https,i79o.glitch.me
9124834,https://espace-lockers.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124834,2025-06-11T11:10:57+00:00,yes,2025-06-11T11:12:21+00:00,yes,Other,espace-lockers.com,1,0,27,https,espace-lockers.com
9124833,https://espace-lockers.com/as.php,http://www.phishtank.com/phish_detail.php?phish_id=9124833,2025-06-11T11:10:48+00:00,yes,2025-06-11T11:12:21+00:00,yes,Other,espace-lockers.com,7,0,33,https,espace-lockers.com
9124828,https://aragrop.com/usul/online/,http://www.phishtank.com/phish_detail.php?phish_id=9124828,2025-06-11T11:02:41+00:00,yes,2025-06-11T11:12:21+00:00,yes,Other,aragrop.com,13,0,32,https,aragrop.com
9124827,http://allegrolokalnie.pl-oferta93513004495.icu,http://www.phishtank.com/phish_detail.php?phish_id=9124827,2025-06-11T10:55:35+00:00,yes,2025-06-11T11:02:48+00:00,yes,Allegro,pl-oferta93513004495.icu,0,0,47,http,allegrolokalnie.pl-oferta93513004495.icu
9124818,http://allegrolokalnie.pl-oferta97331.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9124818,2025-06-11T10:24:15+00:00,yes,2025-06-11T10:32:16+00:00,yes,Allegro,pl-oferta97331.cfd,0,0,41,http,allegrolokalnie.pl-oferta97331.cfd
9124817,http://allegro.pl-oferta97331.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9124817,2025-06-11T10:24:04+00:00,yes,2025-06-11T10:32:16+00:00,yes,Allegro,pl-oferta97331.cfd,0,0,33,http,allegro.pl-oferta97331.cfd
9124814,https://pbs-transitaire.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124814,2025-06-11T10:21:31+00:00,yes,2025-06-11T10:32:16+00:00,yes,Other,pbs-transitaire.com,1,0,28,https,pbs-transitaire.com
9124813,https://pbs-transitaire.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9124813,2025-06-11T10:21:19+00:00,yes,2025-06-11T10:32:16+00:00,yes,Other,pbs-transitaire.com,7,0,34,https,pbs-transitaire.com
9124808,https://mrl.pbs-transitaire.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124808,2025-06-11T10:07:48+00:00,yes,2025-06-11T10:12:38+00:00,yes,Other,pbs-transitaire.com,1,0,32,https,mrl.pbs-transitaire.com
9124807,https://mrl.pbs-transitaire.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9124807,2025-06-11T10:07:35+00:00,yes,2025-06-11T10:12:38+00:00,yes,Other,pbs-transitaire.com,7,0,38,https,mrl.pbs-transitaire.com
9124803,https://newsmycontract.com/main,http://www.phishtank.com/phish_detail.php?phish_id=9124803,2025-06-11T10:02:03+00:00,yes,2025-06-11T21:12:26+00:00,yes,Other,newsmycontract.com,5,0,31,https,newsmycontract.com
9124802,https://mr.pbs-transitaire.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124802,2025-06-11T09:58:42+00:00,yes,2025-06-11T10:03:09+00:00,yes,Other,pbs-transitaire.com,1,0,31,https,mr.pbs-transitaire.com
9124801,https://mr.pbs-transitaire.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9124801,2025-06-11T09:58:33+00:00,yes,2025-06-11T10:03:09+00:00,yes,Other,pbs-transitaire.com,7,0,37,https,mr.pbs-transitaire.com
9124800,http://www.allegrolokainie.pl-kategoria-prasy-hydrauliczne-2.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9124800,2025-06-11T09:58:16+00:00,yes,2025-06-11T10:03:09+00:00,yes,Allegro,pl-kategoria-prasy-hydrauliczne-2.sbs,0,0,64,http,www.allegrolokainie.pl-kategoria-prasy-hydrauliczne-2.sbs
9124798,https://allegrolokalnie.pl-oferta82391.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9124798,2025-06-11T09:58:12+00:00,yes,2025-06-11T10:03:09+00:00,yes,Allegro,pl-oferta82391.cfd,0,0,42,https,allegrolokalnie.pl-oferta82391.cfd
9124797,https://allegro.pl-oferta82391.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9124797,2025-06-11T09:58:09+00:00,yes,2025-06-11T10:03:09+00:00,yes,Allegro,pl-oferta82391.cfd,0,0,34,https,allegro.pl-oferta82391.cfd
9124794,http://allegrolokalnie.pl-oferta3621798.icu,http://www.phishtank.com/phish_detail.php?phish_id=9124794,2025-06-11T09:52:57+00:00,yes,2025-06-11T10:03:09+00:00,yes,Allegro,pl-oferta3621798.icu,0,0,43,http,allegrolokalnie.pl-oferta3621798.icu
9124791,https://u53413137.ct.sendgrid.net/ls/click?upn=u001.L2iQxGrkRreatFrdfDfFEFcUeB351ZuxNa4J7z4oG-2BHdTJD6NRj1-2Fatmg5IgV-2Fv8XY60FsN5K114e-2BD7XFhaDEmV-2BwYZKOJ0WscaKenMT61bn9UYd4plusiw4RY2ClJ-2BTUff_0SJ4xWp5qdyPRBOfXg8T-2BYrgTdYNCSCpqKvQBrEP2dD72bIEst9aKfJzCVsHEIVobnWrcOUbkgow-2BfJQYTcjYNWllfH-2BaM7v3cIXtBymVmuusH-2BRVvxhXor5ISWP1-2BSWN-2Bg8pyNLa6fGxn-2BpECWGPWcIBMArbjjI1g8NyJbAM0CcJbuV2RO30wJwoGOnpLDIj70yecPfqo1VZnGo4tcSoDxamEqjX4qTM9sYW7X9Vyh8oruxeExlZAi3VYG7jB0R,http://www.phishtank.com/phish_detail.php?phish_id=9124791,2025-06-11T09:46:34+00:00,yes,2025-06-11T09:52:03+00:00,yes,Other,sendgrid.net,9,424,467,https,u53413137.ct.sendgrid.net
9124790,https://inf-t-e-l-e-k-o-m-ugf.adm.ibsystem.com.br/Telekum-huxhn/,http://www.phishtank.com/phish_detail.php?phish_id=9124790,2025-06-11T09:45:22+00:00,yes,2025-06-11T18:41:57+00:00,yes,Other,ibsystem.com.br,15,0,64,https,inf-t-e-l-e-k-o-m-ugf.adm.ibsystem.com.br
9124788,https://inf-t-e-l-e-k-o-m-ugf.adm.ibsystem.com.br/Telekum-huxhn/checkout/,http://www.phishtank.com/phish_detail.php?phish_id=9124788,2025-06-11T09:44:50+00:00,yes,2025-06-11T09:52:03+00:00,yes,Other,ibsystem.com.br,24,0,73,https,inf-t-e-l-e-k-o-m-ugf.adm.ibsystem.com.br
9124786,https://inf-t-e-l-e-k-o-m-ugf.adm.ibsystem.com.br/Telekum-huxhn/facture/,http://www.phishtank.com/phish_detail.php?phish_id=9124786,2025-06-11T09:44:33+00:00,yes,2025-06-11T09:52:03+00:00,yes,Other,ibsystem.com.br,23,0,72,https,inf-t-e-l-e-k-o-m-ugf.adm.ibsystem.com.br
9124785,https://tinlifeinsurance.com/wp-includes/SimplePie/src/Content/Type/mb/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=9124785,2025-06-11T09:43:22+00:00,yes,2025-06-11T09:52:03+00:00,yes,Other,tinlifeinsurance.com,52,0,80,https,tinlifeinsurance.com
9124784,https://tinlifeinsurance.com/wp-includes/SimplePie/src/Content/Type/mb/mist.com,http://www.phishtank.com/phish_detail.php?phish_id=9124784,2025-06-11T09:42:54+00:00,yes,2025-06-11T09:52:03+00:00,yes,Other,tinlifeinsurance.com,51,0,79,https,tinlifeinsurance.com
9124783,https://tinlifeinsurance.com/wp-includes/SimplePie/src/Content/Type/mb/T3a4rY,http://www.phishtank.com/phish_detail.php?phish_id=9124783,2025-06-11T09:42:01+00:00,yes,2025-06-11T09:52:03+00:00,yes,Other,tinlifeinsurance.com,49,0,77,https,tinlifeinsurance.com
9124782,https://texte-zum-film.de/lib,http://www.phishtank.com/phish_detail.php?phish_id=9124782,2025-06-11T09:40:09+00:00,yes,2025-06-11T09:42:09+00:00,yes,Other,texte-zum-film.de,4,0,29,https,texte-zum-film.de
9124781,https://iwnetitles.com/aaa1234=kopsurfaceproducts=online/Email.php?email=bob@example.com,http://www.phishtank.com/phish_detail.php?phish_id=9124781,2025-06-11T09:34:13+00:00,yes,2025-06-11T09:42:09+00:00,yes,WeTransfer,iwnetitles.com,44,21,88,https,iwnetitles.com
9124780,https://prio-dispatch.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124780,2025-06-11T09:28:47+00:00,yes,2025-06-11T09:32:29+00:00,yes,Other,prio-dispatch.com,1,0,26,https,prio-dispatch.com
9124779,https://prio-dispatch.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9124779,2025-06-11T09:28:39+00:00,yes,2025-06-11T09:32:29+00:00,yes,Other,prio-dispatch.com,7,0,32,https,prio-dispatch.com
9124777,https://tinyurl.com/4zbh93fj,http://www.phishtank.com/phish_detail.php?phish_id=9124777,2025-06-11T09:23:01+00:00,yes,2025-06-11T09:42:09+00:00,yes,Other,tinyurl.com,9,0,28,https,tinyurl.com
9124776,https://mrl.prio-dispatch.com/,http://www.phishtank.com/phish_detail.php?phish_id=9124776,2025-06-11T09:21:18+00:00,yes,2025-06-11T09:32:29+00:00,yes,Other,prio-dispatch.com,1,0,30,https,mrl.prio-dispatch.com
9124775,https://mrl.prio-dispatch.com/search,http://www.phishtank.com/phish_detail.php?phish_id=9124775,2025-06-11T09:21:09+00:00,yes,2025-06-11T09:32:29+00:00,yes,Other,prio-dispatch.com,7,0,36,https,mrl.prio-dispatch.com
9124774,https://emilaebuaks.blob.core.windows.net/ebukael/valideials.html,http://www.phishtank.com/phish_detail.php?phish_id=9124774,2025-06-11T09:20:57+00:00,yes,2025-06-11T09:32:29+00:00,yes,Other,windows.net,24,0,65,https,emilaebuaks.blob.core.windows.net
